FDHI ID,Earthquake,Date,Magnitude,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Slip at gate (m),Normalized slip at gate,UTM zone,Cumulative displacement
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,865.868010528504,12.7058207462844,155.934768671822,angle,21669.9975904528,84722.12096402,0.255777326439404,42526.3532549421,3.69001390909091,0.66187521799485,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,1220.44352451537,18.1651820573246,398.739456270139,angle,24019.9965378372,84722.12096402,0.283515052084662,40148.4009954408,1.33736748113208,0.239882671155457,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,6.5981937951391,0,angle,27429.9958466355,84722.12096402,0.323764272359099,37053.6712295832,1.38159146511628,0.247815096279393,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,1745.78054461655,9.27869488766371,138.888296253649,angle,29979.9958178632,84722.12096402,0.353862668648193,34692.4822249319,0.57216216,0.102628327076334,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,832.084495218664,17.4428457308144,327.659642750571,angle,34129.9957644924,84722.12096402,0.402846333119857,30383.7449487719,0.505975216216216,0.0907564211907281,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,35.6375564509255,0,angle,31709.9957982739,84722.12096402,0.374282364953311,33031.8137012887,0.600201125,0.107657656647695,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,756.044920127797,25.2091343933571,295.914412634415,angle,28599.9958286604,84722.12096402,0.33757412471775,35939.4700063972,1.06301189230769,0.190671700781098,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,667.814658288625,10.5109691682982,100.281330690288,angle,29859.9958179009,84722.12096402,0.35244627351317,34363.2987299473,1.35480634090909,0.243010667255433,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,7.31480063950533,0,angle,34239.9957639532,84722.12096402,0.404144695321005,30958.868239871,0.71186925,0.127687490246794,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,1365.17971543648,14.6410709331868,342.880052288415,angle,34699.995743104,84722.12096402,0.409574209760877,29815.4693935997,2.83045256666667,0.507696300268994,11N,4
